record_name,measured_gwl,caution_flag,latitude,longitude,nztm_y,nztm_x,model_gwl,measured_minus_model,type,type_as_number
CPT_4516,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.50164856,172.71602864,5183436.371438879,1577043.145858183,0.811845064163208,1.188154935836792,cpt,1
CPT_4517,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.502981477,172.714936897,5183288.038427488,1576955.393969866,1.0474870204925537,0.9525129795074464,cpt,1
CPT_4518,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.497629237,172.714192027,5183882.241653269,1576893.1373177571,0.6865067481994629,1.313493251800537,cpt,1
CPT_4519,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.504710738,172.716046768,5183096.296527113,1577045.7716012604,1.05755615234375,0.94244384765625,cpt,1
CPT_4520,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.499023671,172.714280567,5183727.403057902,1576900.827138347,0.8473026752471924,1.1526973247528076,cpt,1
CPT_4521,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.500321526,172.715750192,5183583.672523607,1577020.132206555,0.6486120223999023,1.3513879776000977,cpt,1
CPT_4522,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.481846584,172.709200858,5185633.632647655,1576483.4909769776,0.0,2.0,cpt,1
CPT_4523,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.502354,172.715576504,5183357.901767824,1577006.8619200974,0.811845064163208,1.188154935836792,cpt,1
CPT_4524,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.502726241,172.716221088,5183316.739232859,1577059.1118413417,0.811845064163208,1.188154935836792,cpt,1
CPT_4525,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.48178809,172.709383089,5185640.180313283,1576498.20506914,0.0,2.0,cpt,1
CPT_4527,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.502933092,172.71589888,5183293.677878548,1577033.1427215429,0.811845064163208,1.188154935836792,cpt,1
CPT_4528,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.499818814,172.714252234,5183639.088118745,1576898.8396940816,0.8473026752471924,1.1526973247528076,cpt,1
CPT_4529,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.502780587,172.71548499,5183310.5005122125,1576999.6257633062,1.0474870204925537,0.9525129795074464,cpt,1
CPT_4530,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.50336331,172.71501907,5183245.655498295,1576962.182065581,1.3226842880249023,0.6773157119750977,cpt,1
CPT_4531,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.502321437,172.716277008,5183361.711434295,1577063.479204799,0.811845064163208,1.188154935836792,cpt,1
CPT_4532,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.476524271,172.698773125,5186221.718619745,1575638.076457455,0.0,2.0,cpt,1
CPT_4533,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.501524092,172.715996824,5183450.185848572,1577040.5266164455,0.811845064163208,1.188154935836792,cpt,1
CPT_4534,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.502285066,172.714781635,5183365.337557701,1576942.5774893025,1.0474870204925537,0.9525129795074464,cpt,1
CPT_4535,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.47564448,172.698719016,5186319.410318832,1575633.3468434876,0.0,2.0,cpt,1
CPT_4536,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.512864027,172.685911378,5182182.053706766,1574613.1013163847,0.7950839996337891,1.204916000366211,cpt,1
CPT_4540,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.51221738,172.688846933,5182254.760651256,1574850.1055587668,0.8622970581054688,1.1377029418945312,cpt,1
CPT_4541,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.511537396,172.68852231,5182330.180401247,1574823.5842412384,0.8622970581054688,1.1377029418945312,cpt,1
CPT_4542,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.52134192,172.688736539,5181241.369939339,1574844.9733157526,1.0539183616638184,0.9460816383361816,cpt,1
CPT_4543,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.513508563,172.687462626,5182110.944655279,1574738.7532337334,0.7950839996337891,1.204916000366211,cpt,1
CPT_4546,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.522896457,172.687682664,5181068.406131571,1574760.4515148737,1.0539183616638184,0.9460816383361816,cpt,1
CPT_4547,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.5118756,172.689571651,5182292.93695095,1574908.5415340632,0.8622970581054688,1.1377029418945312,cpt,1
CPT_4548,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.509828731,172.690736986,5182520.609538838,1575001.8890740592,0.8252897262573242,1.1747102737426758,cpt,1
CPT_4551,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.511572977,172.692413374,5182327.398676156,1575138.1096420935,1.0586566925048828,0.9413433074951172,cpt,1
CPT_4556,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.499823008,172.716127408,5183639.141069318,1577050.4390188074,0.6486120223999023,1.3513879776000977,cpt,1
CPT_4558,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.510545922,172.695737032,5182442.449309287,1575406.3403790663,1.357583999633789,0.6424160003662109,cpt,1
CPT_4560,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.498555079,172.715218735,5183779.703917752,1576976.495923488,0.6865067481994629,1.313493251800537,cpt,1
CPT_4565,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.521003124,172.693733288,5181280.494697819,1575248.6516281387,1.5348148345947266,0.4651851654052734,cpt,1
CPT_4566,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.498527914,172.714318254,5183782.471343301,1576903.6850031065,0.6865067481994629,1.313493251800537,cpt,1
CPT_4569,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.519459317,172.690835189,5181451.081413419,1575013.8007385673,1.5348148345947266,0.4651851654052734,cpt,1
CPT_4570,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.518593671,172.690348803,5181547.072585696,1574974.1340138584,1.129061222076416,0.870938777923584,cpt,1
CPT_4571,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.518553628,172.690151979,5181551.46048372,1574958.2102209136,1.129061222076416,0.870938777923584,cpt,1
CPT_4572,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.518204378,172.689575662,5181590.07405168,1574911.487787998,1.129061222076416,0.870938777923584,cpt,1
CPT_4573,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.502044578,172.714822205,5183392.056950585,1576945.7657118633,1.0474870204925537,0.9525129795074464,cpt,1
CPT_4574,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.504201872,172.715805294,5183152.74364423,1577026.0583289156,1.05755615234375,0.94244384765625,cpt,1
CPT_4575,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.519177393,172.691968454,5181482.731162798,1575105.2735159344,1.5348148345947266,0.4651851654052734,cpt,1
CPT_4576,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.501072873,172.715700196,5183500.215525967,1577016.3753463042,0.6486120223999023,1.3513879776000977,cpt,1
CPT_4577,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.519036629,172.69200491,5181498.375108503,1575108.1619786944,1.5348148345947266,0.4651851654052734,cpt,1
CPT_4579,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.520956107,172.603698685,5181254.995712812,1567972.356039367,0.0,2.0,cpt,1
CPT_4580,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.515317909,172.612213596,5181884.408198151,1568657.582752601,0.0,2.0,cpt,1
CPT_4581,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.522683386,172.614547469,5181067.285452398,1568850.0050805465,0.0,2.0,cpt,1
CPT_4582,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.493457198,172.714655686,5184345.70869562,1576929.034736867,0.3704953193664551,1.629504680633545,cpt,1
CPT_4583,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.495433862,172.709591825,5184124.768444566,1576520.3716581126,0.5426623821258545,1.4573376178741455,cpt,1
CPT_4584,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.496716249,172.710504222,5183982.606003824,1576594.634695642,0.7493586540222168,1.2506413459777832,cpt,1
CPT_4585,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.504818927,172.716302229,5183084.351674846,1577066.463538339,1.05755615234375,0.94244384765625,cpt,1
CPT_4586,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.521126011,172.658337063,5181255.708817412,1572388.113332368,0.2903618812561035,1.7096381187438965,cpt,1
CPT_4587,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.523569744,172.653647242,5180982.744219609,1572010.2295521768,0.2431716918945312,1.7568283081054688,cpt,1
CPT_4588,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.521039814,172.658317013,5181265.275078014,1572386.4536548292,0.2903618812561035,1.7096381187438965,cpt,1
CPT_4589,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.517721301,172.657733401,5181633.630386907,1572337.772240965,0.3142943382263183,1.6857056617736816,cpt,1
CPT_4590,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.51565465,172.652959902,5181861.551493931,1571951.017183551,0.205596923828125,1.794403076171875,cpt,1
CPT_4591,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.516374997,172.652964831,5181781.552523681,1571951.749211569,0.205596923828125,1.794403076171875,cpt,1
CPT_4592,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.500427619,172.631796175,5183545.288554013,1570233.0082887162,0.4735941886901855,1.5264058113098145,cpt,1
CPT_4593,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.513823931,172.691625964,5182077.175831454,1575075.3905042966,1.2561497688293457,0.7438502311706543,cpt,1
CPT_4594,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.514688371,172.652974431,5181968.869837485,1571951.743928613,0.205596923828125,1.794403076171875,cpt,1
CPT_4595,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.514224377,172.691325513,5182032.612901856,1575051.2712375512,1.2561497688293457,0.7438502311706543,cpt,1
CPT_4596,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.514452176,172.655185486,5181995.844187547,1572130.343322778,0.3176202774047851,1.6823797225952148,cpt,1
CPT_4597,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.514460855,172.655619044,5181995.025427721,1572165.389689511,0.3176202774047851,1.6823797225952148,cpt,1
CPT_4598,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.512379579,172.703227624,5182240.992837955,1576012.533527533,3.0343728065490723,-1.0343728065490725,cpt,1
CPT_4599,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.513411439,172.657860013,5182112.319076171,1572346.0370606063,0.3829455375671386,1.617054462432861,cpt,1
CPT_4600,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.515076166,172.699264414,5181940.364176077,1575693.2780308437,2.372429370880127,-0.3724293708801269,cpt,1
CPT_4601,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.508378196,172.649946467,5182668.642561726,1571704.0614113717,0.3315610885620117,1.6684389114379885,cpt,1
CPT_4604,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.50905619,172.647987682,5182592.677821483,1571546.0449857914,0.3315610885620117,1.6684389114379885,cpt,1
CPT_4607,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.513094915,172.645079814,5182143.145259323,1571312.9082285154,0.2011404037475586,1.7988595962524414,cpt,1
CPT_4608,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.512373902,172.63999369,5182221.453882812,1570901.465979697,0.1397981643676757,1.860201835632324,cpt,1
CPT_4609,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.516461096,172.638593121,5181767.045784411,1570790.232366691,0.1017451286315918,1.898254871368408,cpt,1
CPT_4613,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.511910941,172.64219974,5182273.638627637,1571079.5553014798,0.2168993949890136,1.7831006050109863,cpt,1
CPT_4615,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.511120681,172.657554035,5182366.625239951,1572320.2590026497,0.4266986846923828,1.5733013153076172,cpt,1
CPT_4616,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.511455502,172.642026431,5182324.158703386,1571065.3294107062,0.2168993949890136,1.7831006050109863,cpt,1
CPT_4617,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.511206882,172.636679814,5182349.897132888,1570633.0464740386,0.1535701751708984,1.8464298248291016,cpt,1
CPT_4618,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.50151798,172.626520128,5183422.29464206,1569807.0157072556,0.3069319725036621,1.693068027496338,cpt,1
CPT_4619,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.501261478,172.62967216,5183451.919883805,1570061.7067756215,0.3508281707763672,1.6491718292236328,cpt,1
CPT_4621,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.50638228,172.630861323,5182883.639663587,1570160.3643106162,0.1883001327514648,1.8116998672485352,cpt,1
CPT_4622,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.505880421,172.631656272,5182939.659980087,1570224.3780519734,0.1883001327514648,1.8116998672485352,cpt,1
CPT_4623,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.518862505,172.611779179,5181490.586917925,1568624.308104799,0.0,2.0,cpt,1
CPT_4624,1.3,several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.510162642,172.725505517,5182493.382842319,1577812.395873519,0.8437983989715576,0.4562016010284424,cpt,1
CPT_4625,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.505543142,172.717993689,5183004.386343431,1577203.4702270946,1.05755615234375,0.94244384765625,cpt,1
CPT_4626,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.502755612,172.712067405,5183312.324087708,1576723.336299353,1.1956372261047363,0.8043627738952637,cpt,1
CPT_4627,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.498102614,172.691663333,5183823.168915358,1575071.9423481878,0.0,2.0,cpt,1
CPT_4628,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.503287681,172.718261445,5183254.947091854,1577224.2668834636,0.811845064163208,1.188154935836792,cpt,1
CPT_4629,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.502488534,172.714911258,5183342.776676145,1576953.1337850397,1.0474870204925537,0.9525129795074464,cpt,1
CPT_4630,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.518417698,172.638252277,5181549.628792109,1570763.629222251,0.0729479789733886,1.9270520210266116,cpt,1
CPT_4631,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.503632058,172.714179203,5183215.576017621,1576894.389803,1.3226842880249023,0.6773157119750977,cpt,1
CPT_4632,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.501292508,172.627213575,5183447.586474317,1569862.9634707773,0.3069319725036621,1.693068027496338,cpt,1
CPT_4633,1.3,several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.518317419,172.612074297,5181551.234616805,1568647.8770871388,0.0,1.3,cpt,1
CPT_4634,1.6,several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.511282791,172.657525793,5182348.612173707,1572318.050306365,0.4266986846923828,1.1733013153076173,cpt,1
CPT_4635,1.4,several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.515975353,172.602902156,5181807.844087937,1567905.3434744033,0.0,1.4,cpt,1
CPT_4636,1.4,several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.51413978,172.605589592,5182012.733085671,1568121.5841694933,0.0,1.4,cpt,1
CPT_4637,2.0,a_value_of_zero_was_extracted_at_least_once_but_ignored + at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.511971374,172.657201247,5182272.031253617,1572292.1324815825,0.4266986846923828,1.5733013153076172,cpt,1
